=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.02.06 17:27:21 =~=~=~=~=~=~=~=~=~=~=~=
, 18769, 18564
4, 0
0, 1
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
1, 1
1, 0
0, 1
0, 0
0, 0
0, 4
1, 0
4, 0
0, 0
0, 0
4, 4
0, 1
0, 0
0, 0
0, 0
1, 0
0, 1
1, 0
1, 1
1, 1
0, 0
0, 0
1, 4
0, 0
1, 9
9, 0
4, 4
4, 9
9, 0
0, 0
0, 0
4, 0
0, 0
0, 0
1, 0
1, 0
4, 1
0, 4
0, 0
0, 0
4, 9
4, 0
0, 1
1, 0
1, 9
0, 0
1, 0
0, 0
0, 0
1, 1
1, 0
0, 0
0, 1
1, 1
0, 1
1, 0
0, 1
1, 0
1, 1
0, 1
1, 0
9, 1
0, 1
1, 0
4, 1
0, 0
0, 0
0, 0
1, 0
1, 9
9, 4
0, 1
0, 1
4, 1
1, 1
1, 1
0, 0
1, 4
1, 0
0, 0
0, 0
1, 0
0, 1
0, 0
1, 0
0, 0
0, 0
1, 4
1, 0
1, 1
4, 4
1, 0
0, 0
1, 4
0, 1
1, 0
1, 1
0, 0
0, 0
0, 1
1, 1
0, 1
1, 1
0, 0
1, 0
0, 0
1, 1
1, 0
0, 1
4, 0
0, 0
0, 1
1, 0
0, 0
1, 1
1, 0
0, 0
0, 1
1, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 1
0, 0
0, 0
0, 1
4, 1
0, 0
0, 0
1, 4
1, 0
1, 0
0, 1
1, 0
0, 0
0, 0
0, 0
0, 0
1, 1
1, 1
1, 0
0, 0
0, 1
0, 1
1, 1
0, 1
0, 0
0, 0
0, 1
1, 0
0, 0
0, 4
4, 0
0, 0
0, 4
4, 0
0, 4
4, 0
4, 1
1, 0
0, 1
0, 0
0, 0
0, 1
0, 1
1, 0
1, 0
0, 0
0, 0
0, 0
0, 0
1, 1
0, 1
4, 0
4, 0
0, 0
0, 0
1, 0
0, 0
0, 0
0, 0
0, 1
0, 1
0, 0
0, 0
0, 1
1, 0
0, 0
1, 1
4, 0
0, 0
0, 1
4, 0
0, 0
1, 0
0, 1
1, 1
0, 0
4, 1
4, 4
0, 0
0, 0
0, 9
4, 0
0, 0
0, 0
1, 1
0, 0
0, 0
0, 0
0, 0
0, 1
1, 1
0, 0
0, 0
4, 1
1, 1
0, 1
4, 1
1, 1
1, 0
0, 1
1, 1
4, 1
0, 0
0, 0
1, 4
0, 0
1, 0
0, 0
1, 0
1, 0
0, 0
0, 0
4, 1
0, 0
1, 1
1, 4
4, 0
0, 0
1, 0
0, 0
0, 1
4, 0
0, 0
0, 0
1, 4
9, 4
1, 0
0, 1
4, 9
4, 0
0, 0
0, 0
0, 0
0, 1
1, 0
1, 0
0, 1
0, 0
1, 0
0, 0
1, 0
0, 0
1, 0
1, 0
0, 1
4, 0
1, 0
0, 0
4, 1
1, 1
0, 1
0, 1
0, 1
1, 0
0, 0
1, 0
0, 0
0, 0
0, 1
0, 0
1, 0
0, 1
1, 0
9, 1
0, 0
1, 0
0, 1
1, 0
0, 1
4, 1
1, 0
1, 0
1, 0
0, 0
1, 0
1, 4
1, 0
1, 0
0, 1
1, 0
0, 1
0, 0
0, 1
0, 0
0, 0
0, 0
4, 1
1, 1
0, 0
0, 4
9, 1
0, 1
1, 1
4, 1
0, 4
1, 1
4, 1
1, 0
0, 0
0, 0
0, 1
4, 0
0, 1
1, 0
1, 0
0, 0
4, 0
0, 0
0, 0
0, 1
0, 0
1, 4
0, 4
0, 0
0, 1
0, 1
1, 1
0, 1
1, 0
0, 0
0, 4
4, 1
1, 0
1, 0
0, 1
0, 0
1, 1
0, 1
1, 0
4, 0
0, 1
0, 0
0, 0
1, 0
1, 1
0, 0
0, 1
0, 1
0, 0
0, 0
0, 0
0, 1
0, 0
1, 0
0, 0
1, 0
1, 0
0, 1
0, 0
0, 0
0, 1
0, 0
1, 0
0, 0
0, 1
1, 1
1, 1
0, 0
1, 0
1, 1
4, 0
0, 0
0, 1
4, 0
0, 0
0, 0
1, 4
1, 0
0, 1
0, 1
1, 0
0, 0
1, 0
0, 0
0, 0
0, 0
0, 4
9, 4
1, 0
0, 1
4, 4
4, 4
4, 1
0, 1
4, 1
0, 1
0, 0
0, 0
4, 0
4, 0
0, 1
0, 1
1, 0
0, 1
1, 0
1, 4
1, 0
0, 0
0, 0
0, 0
0, 0
0, 1
0, 1
4, 1
0, 1
0, 0
1, 1
0, 1
0, 1
0, 0
1, 0
0, 0
0, 1
0, 1
0, 1
1, 0
0, 0
0, 0
0, 1
0, 1
0, 1
0, 0
0, 0
0, 0
1, 1
1, 0
1, 0
0, 0
0, 0
1, 0
0, 0
4, 1
0, 0
0, 0
1, 1
0, 1
0, 0
1, 1
0, 1
1, 0
1, 1
1, 4
1, 0
0, 0
0, 1
1, 0
0, 0
0, 0
0, 4
0, 1
1, 0
0, 0
0, 0
0, 1
1, 0
0, 0
1, 0
0, 1
1, 1
1, 0
0, 0
1, 0
4, 0
0, 0
0, 0
0, 0
0, 1
1, 1
0, 0
0, 0
0, 0
0, 0
0, 1
0, 1
0, 0
1, 4
0, 0
1, 1
0, 1
4, 1
0, 0
0, 0
1, 0
0, 1
0, 0
0, 0
0, 1
0, 0
1, 1
0, 1
0, 0
4, 4
0, 0
0, 0
4, 1
1, 0
0, 0
0, 0
0, 0
1, 1
0, 0
0, 1
0, 0
0, 0
0, 1
0, 0
0, 4
0, 0
1, 0
1, 1
4, 0
0, 0
0, 1
4, 1
0, 0
0, 1
4, 0
0, 1
0, 0
0, 1
4, 1
0, 1
1, 1
4, 1
0, 0
0, 1
4, 4
0, 1
1, 1
0, 0
0, 0
0, 1
1, 0
1, 0
0, 1
0, 0
0, 0
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 1
0, 0
0, 0
0, 0
1, 1
0, 0
1, 0
0, 0
0, 0
4, 1
1, 1
1, 1
0, 1
0, 0
0, 0
0, 1
0, 0
0, 1
0, 0
1, 0
0, 0
0, 0
1, 0
0, 0
0, 0
1, 0
0, 0
1, 0
0, 1
1, 1
0, 0
0, 1
4, 0
0, 0
1, 0
0, 1
0, 0
1, 0
0, 0
0, 1
0, 1
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
0, 0
0, 1
0, 0
1, 0
0, 1
0, 0
0, 1
0, 0
0, 0
0, 0
1, 0
1, 0
0, 1
1, 0
0, 1
0, 1
0, 4
0, 1
0, 0
0, 0
0, 0
0, 0
0, 0
0, 1
0, 4
9, 0
1, 0
0, 1
4, 1
0, 1
1, 0
1, 1
0, 4
1, 0
0, 0
0, 0
0, 0
0, 1
1, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
0, 4
0, 0
0, 0
0, 4
4, 0
0, 0
1, 0
0, 0
0, 0
0, 0
0, 0
0, 1
0, 0
1, 1
4, 0
4, 1
0, 1
1, 1
1, 1
1, 0
1, 0
1, 0
1, 0
0, 0
0, 1
1, 0
0, 4
1, 0
0, 1
1, 0
0, 0
0, 1
0, 0
1, 0
0, 0
1, 1
0, 0
1, 0
0, 0
0, 0
0, 1
1, 0
0, 0
0, 1
1, 0
0, 0
1, 1
0, 1
1, 0
1, 0
0, 0
4, 1
0, 1
1, 0
0, 0
1, 4
1, 1
4, 0
0, 1
1, 0
0, 1
0, 1
0, 0
0, 1
1, 0
0, 0
0, 0
1, 0
0, 1
0, 1
1, 0
0, 0
0, 0
0, 1
0, 0
1, 0
0, 1
0, 1
0, 0
0, 1
1, 0
0, 4
0, 4
1, 0
0, 1
1, 0
1, 0
0, 9
4, 0
1, 0
1, 1
4, 1
0, 0
0, 0
1, 9
4, 1
0, 0
0, 0
0, 0
0, 1
0, 0
0, 0
1, 1
1, 1
0, 0
0, 1
0, 0
0, 0
1, 1
4, 1
1, 0
0, 0
0, 0
1, 0
0, 1
0, 4
4, 0
0, 0
1, 0
1, 0
0, 4
4, 0
0, 1
1, 1
0, 0
0, 0
0, 0
0, 1
1, 0
0, 0
1, 4
0, 0
0, 0
1, 0
0, 0
1, 1
1, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
0, 0
1, 1
1, 0
0, 0
0, 0
0, 0
1, 0
0, 0
1, 1
0, 0
0, 0
1, 1
0, 0
0, 0
0, 0
1, 0
0, 0
0, 0
1, 1
0, 0
1, 0
0, 0
0, 0
1, 4
1, 0
0, 0
0, 0
0, 0
1, 0
0, 1
0, 1
0, 0
0, 1
0, 0
0, 0
0, 1
1, 1
0, 0
0, 0
0, 0
0, 0
1, 4
0, 1
1, 1
1, 0
0, 1
0, 0
0, 0
1, 0
0, 0
0, 0
0, 1
1, 1
0, 1
1, 0
0, 1
4, 1
1, 1
0, 4
4, 1
1, 4
0, 4
1, 0
1, 0
0, 0
1, 0
0, 1
1, 0
0, 0
1, 0
1, 0
0, 0
0, 0
0, 1
1, 1
1, 0
0, 0
1, 1
0, 0
0, 1
1, 0
0, 0
0, 0
1, 0
0, 0
0, 0
1, 0
1, 0
0, 0
0, 0
1, 0
1, 0
1, 0
0, 0
1, 0
0, 0
0, 1
0, 0
0, 0
0, 4
0, 1
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
0, 1
1, 1
1, 1
0, 0
0, 0
1, 1
1, 0
1, 0
0, 0
0, 1
1, 1
0, 0
0, 1
0, 0
1, 0
0, 0
1, 1
0, 1
4, 0
0, 0
0, 0
4, 1
0, 0
1, 1
0, 1
1, 0
0, 0
0, 0
0, 0
0, 0
0, 1
1, 1
0, 0
0, 0
0, 0
0, 4
1, 0
0, 0
0, 1
4, 0
0, 0
0, 1
0, 1
0, 1
1, 0
1, 0
1, 1
0, 0
0, 0
4, 1
0, 0
0, 4
4, 0
1, 0
0, 1
4, 0
0, 1
1, 0
1, 0
0, 1
0, 0
1, 0
1, 0
1, 0
0, 0
0, 0
0, 0
1, 0
1, 4
0, 1
1, 0
1, 0
0, 0
0, 1
0, 0
0, 0
1, 4
0, 0
0, 1
0, 0
1, 1
1, 0
0, 0
0, 0
1, 1
0, 0
0, 1
0, 1
0, 1
1, 0
0, 0
0, 0
0, 0
0, 1
0, 0
0, 0
0, 1
1, 0
0, 0
1, 0
1, 0
0, 1
0, 0
0, 1
0, 1
4, 0
1, 0
0, 1
0, 0
0, 0
0, 0
1, 1
0, 1
0, 4
4, 0
0, 0
0, 0
4, 0
0, 0
0, 0
1, 0
0, 0
0, 0
0, 0
4, 0
0, 0
0, 0
0, 4
1, 0
0, 1
0, 1
0, 0
0, 1
1, 1
1, 0
0, 0
0, 0
1, 0
0, 1
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 1
0, 1
0, 1
0, 0
1, 0
1, 0
0, 0
0, 0
1, 0
0, 0
0, 1
1, 0
0, 0
1, 0
0, 1
1, 0
0, 4
4, 0
1, 0
0, 0
1, 1
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
1, 0
1, 1
0, 1
1, 0
0, 0
0, 1
0, 0
0, 0
1, 0
1, 0
0, 0
0, 0
1, 0
0, 0
1, 4
1, 1
1, 0
1, 1
1, 0
0, 0
1, 1
1, 4
4, 0
1, 0
0, 0
0, 0
0, 4
1, 0
0, 0
0, 0
0, 0
0, 1
0, 0
0, 0
0, 4
0, 0
0, 1
0, 1
1, 0
0, 0
1, 0
0, 0
0, 1
1, 1
0, 1
0, 1
0, 0
0, 1
4, 1
0, 1
0, 0
1, 0
0, 0
0, 1
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
0, 1
1, 0
0, 0
0, 0
0, 0
0, 0
0, 1
0, 0
0, 0
0, 0
0, 4
0, 0
1, 0
0, 0
0, 1
1, 0
1, 1
1, 1
0, 1
4, 1
0, 0
1, 1
0, 0
0, 4
4, 0
0, 1
1, 0
4, 1
0, 1
1, 0
0, 0
0, 1
0, 4
0, 0
0, 0
0, 0
0, 0
1, 1
1, 0
4, 1
0, 0
1, 0
0, 0
0, 0
0, 0
0, 1
0, 1
1, 1
0, 1
1, 1
0, 0
0, 1
0, 1
1, 0
0, 0
0, 1
1, 0
0, 4
1, 0
0, 0
0, 0
1, 1
0, 0
1, 0
1, 0
0, 0
0, 0
0, 0
1, 0
0, 0
0, 1
1, 0
0, 0
0, 1
4, 0
0, 0
1, 0
0, 0
1, 0
0, 1
0, 1
1, 0
0, 1
0, 0
0, 1
0, 0
0, 1
1, 1
1, 0
0, 0
0, 1
0, 1
0, 1
4, 0
0, 1
4, 1
0, 1
1, 0
0, 1
1, 0
1, 1
0, 1
1, 0
1, 0
0, 1
0, 0
0, 1
0, 0
0, 0
0, 1
0, 4
0, 1
1, 1
0, 0
0, 0
1, 0
0, 1
1, 4
0, 4
0, 0
0, 1
1, 0
0, 0
0, 4
1, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
0, 0
1, 1
0, 0
1, 0
1, 0
0, 1
1, 1
0, 1
0, 0
0, 1
4, 1
0, 0
0, 0
1, 0
0, 0
0, 1
4, 1
0, 0
0, 0
1, 4
1, 1
1, 0
1, 0
0, 0
0, 1
1, 0
0, 1
0, 1
0, 0
0, 0
1, 0
1, 0
0, 0
0, 1
0, 0
0, 4
0, 0
0, 0
0, 1
1, 0
0, 0
0, 0
0, 0
1, 0
0, 1
0, 1
0, 0
1, 0
0, 0
0, 1
1, 1
0, 0
0, 1
1, 0
0, 1
0, 1
0, 1
1, 1
4, 0
0, 0
0, 0
0, 1
0, 0
0, 0
0, 0
0, 1
1, 0
0, 0
0, 1
1, 0
1, 4
0, 0
0, 0
1, 4
0, 0
1, 0
0, 0
0, 0
1, 0
0, 1
0, 0
1, 4
1, 1
1, 0
0, 0
0, 1
0, 0
0, 0
0, 0
0, 1
1, 1
0, 1
0, 0
1, 0
1, 1
1, 0
1, 1
0, 1
0, 1
1, 0
0, 0
0, 1
1, 1
1, 0
0, 0
1, 4
0, 0
0, 0
0, 1
1, 0
0, 0
1, 0
0, 4
9, 1
0, 1
1, 0
0, 0
0, 0
1, 0
0, 0
0, 1
1, 0
1, 1
0, 0
0, 0
4, 0
0, 1
0, 0
0, 0
0, 1
4, 0
1, 0
0, 0
0, 1
1, 1
1, 1
0, 1
4, 0
0, 1
0, 0
0, 0
0, 0
0, 1
0, 1
0, 1
1, 1
1, 0
0, 0
0, 0
1, 4
1, 0
1, 1
0, 0
0, 0
0, 0
0, 1
1, 1
0, 0
0, 0
0, 1
1, 1
1, 0
1, 1
0, 0
0, 1
1, 0
1, 0
0, 0
1, 1
1, 1
0, 0
1, 0
1, 1
0, 1
0, 1
0, 0
1, 0
0, 0
1, 0
0, 0
0, 1
0, 1
1, 1
0, 0
0, 0
0, 4
4, 0
0, 0
0, 0
0, 0
0, 1
1, 0
0, 0
1, 0
0, 0
1, 1
0, 0
0, 0
0, 1
0, 1
1, 1
4, 1
0, 0
1, 0
0, 0
0, 0
1, 0
0, 1
1, 1
0, 1
0, 0
0, 0
0, 0
0, 1
0, 0
0, 0
0, 1
0, 1
0, 1
1, 0
1, 0
0, 0
0, 0
1, 0
0, 0
0, 1
0, 0
0, 0
1, 1
0, 0
0, 0
0, 4
4, 0
1, 0
0, 0
0, 0
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1, 1
0, 0
0, 4
4, 0
0, 0
0, 9
9, 0
1, 0
0, 1
0, 0
0, 0
1, 0
0, 1
0, 1
0, 0
0, 0
1, 0
0, 0
0, 1
4, 0
1, 1
1, 0
0, 0
1, 1
0, 0
0, 0
0, 0
1, 0
0, 0
0, 1
0, 0
0, 1
1, 1
0, 1
1, 0
0, 0
0, 0
0, 1
1, 1
0, 0
0, 0
1, 4
0, 0
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 1
1, 0
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 1
1, 0
0, 0
0, 0
0, 1
1, 0
0, 0
0, 4
0, 0
0, 1
0, 0
0, 0
0, 0
0, 0
0, 4
1, 0
1, 1
1, 0
1, 0
0, 0
0, 0
1, 1
1, 0
0, 0
1, 1
0, 0
0, 0
1, 0
0, 0
0, 0
1, 0
0, 0
0, 0
1, 0
1, 0
0, 0
0, 1
1, 1
0, 0
0, 0
1, 4
1, 0
0, 1
0, 1
1, 0
0, 1
1, 0
0, 1
1, 0
1, 1
0, 0
1, 1
1, 0
0, 1
1, 0
4, 0
0, 0
0, 0
1, 0
0, 0
0, 1
0, 0
4, 1
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 1
0, 1
1, 0
1, 0
0, 1
0, 1
0, 1
0, 1
1, 0
0, 0
0, 0
0, 1
1, 1
1, 0
1, 0
0, 1
0, 4
0, 0
0, 1
0, 0
0, 0
0, 1
0, 0
0, 0
0, 0
4, 4
0, 1
1, 0
0, 1
1, 0
1, 0
0, 0
1, 0
0, 0
1, 0
0, 0
1, 0
0, 0
0, 0
0, 1
0, 1
4, 1
0, 1
1, 0
0, 0
1, 1
1, 0
0, 0
0, 4
1, 0
0, 0
1, 0
0, 0
0, 4
9, 0
1, 1
1, 4
1, 0
0, 0
1, 1
1, 1
1, 0
0, 1
1, 1
0, 1
1, 0
1, 1
0, 0
0, 1
0, 1
1, 1
1, 1
1, 1
0, 0
0, 1
0, 0
0, 0
1, 0
1, 1
0, 1
1, 0
0, 4
0, 1
1, 0
0, 1
1, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 1
0, 1
4, 0
0, 4
4, 0
0, 0
0, 1
1, 0
0, 1
1, 0
0, 0
0, 1
1, 0
0, 1
1, 0
0, 4
1, 1
1, 0
0, 1
1, 0
0, 0
0, 0
1, 0
0, 0
0, 0
4, 0
0, 0
0, 0
1, 0
0, 1
1, 0
1, 0
1, 1
0, 1
0, 1
0, 0
0, 1
1, 0
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 1
1, 1
4, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1, 1
1, 0
1, 0
0, 0
0, 0
0, 0
0, 4
1, 0
1, 1
4, 1
0, 0
0, 0
1, 1
0, 0
0, 0
0, 0
0, 4
4, 0
0, 1
0, 0
1, 1
1, 4
0, 0
0, 0
0, 1
1, 0
0, 1
1, 0
1, 0
0, 0
4, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 1
0, 0
0, 1
0, 1
1, 0
0, 1
0, 1
0, 0
0, 0
1, 0
0, 0
0, 0
0, 0
1, 0
0, 0
0, 0
1, 0
0, 4
4, 0
1, 1
0, 0
0, 1
0, 1
0, 4
0, 4
1, 0
1, 0
0, 0
0, 1
1, 0
0, 0
1, 0
0, 1
1, 0
0, 0
0, 0
1, 0
0, 1
1, 0
0, 1
1, 1
0, 0
0, 1
0, 0
1, 1
0, 0
1, 0
0, 1
0, 0
0, 0
0, 0
0, 1
0, 0
1, 0
0, 1
4, 0
0, 0
0, 0
1, 0
0, 0
1, 0
0, 0
0, 0
0, 0
0, 4
1, 0
0, 0
0, 0
1, 1
0, 0
1, 0
4, 0
0, 0
0, 1
1, 0
0, 0
0, 1
1, 0
0, 0
0, 0
0, 0
1, 1
1, 0
1, 0
4, 4
1, 0
0, 0
0, 0
4, 4
0, 0
1, 0
0, 0
0, 0
0, 1
0, 0
0, 1
1, 0
1, 0
1, 1
1, 0
0, 1
0, 0
0, 1
1, 1
0, 0
0, 0
0, 1
0, 1
0, 4
1, 0
4, 1
1, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
1, 0
0, 0
0, 0
1, 1
0, 0
1, 1
4, 0
0, 0
0, 0
1, 1
0, 0
0, 0
0, 0
0, 1
1, 0
1, 1
0, 0
1, 0
0, 0
0, 0
1, 0
0, 0
0, 1
0, 1
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1, 1
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
extension
9, 4
1, 0
1, 0
0, 1
1, 1
0, 0
0, 1
0, 1
4, 1
0, 1
0, 4
1, 0
1, 1
1, 0
0, 0
0, 0
1, 1
0, 0
1, 0
0, 0
0, 0
1, 1
0, 0
0, 0
0, 1
0, 0
0, 1
0, 1
0, 1
0, 0
4, 0
0, 1
0, 0
0, 0
0, 0
0, 0
1, 1
0, 1
1, 1
1, 0
1, 0
1, 0
0, 0
1, 0
1, 1
0, 0
0, 0
0, 0
0, 0
1, 0
0, 1
0, 0
0, 0
0, 4
4, 1
4, 0
0, 1
1, 0
1, 0
1, 4
1, 0
0, 0
0, 1
4, 0
0, 1
1, 0
1, 0
0, 0
0, 0
0, 1
0, 0
0, 0
1, 0
1, 0
0, 0
0, 1
0, 0
0, 0
0, 0
0, 1
0, 0
1, 0
1, 0
0, 0
0, 1
1, 0
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
0, 0
1, 0
0, 0
0, 0
0, 1
0, 0
0, 1
0, 0
0, 0
0, 1
1, 1
4, 0
1, 0
0, 0
1, 1
0, 1
1, 0
0, 0
0, 0
0, 0
0, 1
0, 0
0, 0
0, 0
1, 0
0, 4
4, 1
0, 0
0, 0
0, 1
1, 0
0, 0
0, 0
0, 0
0, 0
0, 1
1, 0
0, 0
0, 0
1, 0
0, 0
0, 0
0, 1
0, 4
1, 0
1, 0
0, 0
0, 0
0, 1
0, 0
0, 0
0, 1
1, 1
0, 1
1, 0
1, 0
0, 0
1, 1
0, 0
0, 0
1, 0
1, 0
0, 0
0, 1
0, 0
1, 0
0, 0
0, 1
1, 0
0, 0
1, 0
1, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 1
1, 0
1, 0
0, 1
0, 1
1, 0
1, 1
0, 0
0, 0
4, 1
0, 0
1, 4
0, 1
1, 0
0, 1
1, 0
0, 0
0, 1
1, 1
0, 0
0, 0
1, 0
0, 1
1, 0
0, 0
1, 1
1, 0
0, 0
1, 0
0, 0
0, 0
1, 0
1, 1
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
4, 0
0, 0
0, 1
0, 1
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 1
1, 0
0, 0
0, 0
0, 0
0, 0
1, 1
0, 0
0, 0
1, 0
0, 0
0, 0
0, 0
1, 1
1, 1
0, 0
0, 1
0, 0
1, 0
0, 4
1, 0
1, 0
0, 0
1, 0
0, 0
0, 0
0, 0
0, 1
0, 1
1, 0
0, 0
0, 0
1, 1
0, 0
0, 4
4, 0
1, 0
1, 1
4, 0
1, 4
1, 0
0, 1
0, 0
1, 1
0, 0
0, 0
0, 1
0, 0
0, 1
1, 0
1, 0
1, 1
0, 0
0, 0
1, 1
0, 4
0, 0
0, 1
0, 0
0, 1
0, 0
0, 0
0, 1
4, 0
1, 1
1, 1
1, 1
0, 1
1, 0
0, 1
1, 4
1, 0
0, 4
1, 1
4, 1
0, 0
0, 0
0, 0
0, 1
0, 0
0, 0
0, 0
0, 1
0, 0
1, 0
0, 0
0, 4
0, 0
0, 0
0, 0
0, 0
0, 1
0, 1
1, 0
0, 4
0, 1
0, 0
0, 0
1, 0
0, 0
0, 1
4, 1
0, 1
1, 1
4, 1
1, 0
1, 0
0, 1
0, 0
0, 1
0, 0
0, 1
1, 0
0, 0
0, 0
4, 1
0, 0
0, 1
0, 1
1, 1
1, 1
1, 0
1, 0
0, 0
0, 1
0, 1
1, 0
0, 1
0, 1
4, 4
9, 1
0, 0
0, 0
1, 4
4, 0
0, 1
0, 0
0, 0
0, 0
0, 1
0, 1
0, 0
0, 0
0, 1
4, 0
1, 0
1, 0
0, 1
1, 0
1, 0
0, 1
0, 1
4, 0
4, 0
0, 0
0, 1
0, 1
1, 1
0, 0
1, 0
0, 1
0, 0
1, 1
1, 0
0, 0
1, 0
0, 4
9, 0
1, 1
0, 1
1, 1
1, 4
1, 0
4, 9
16, 16
4, 1
9, 1
0, 1
1, 0
1, 1
0, 0
0, 4
4, 4
9, 1
0, 4
0, 1
9, 9
1, 1
4, 0
1, 1
0, 1
1, 4
9, 0
0, 0
1, 0
0, 0
0, 1
1, 0
1, 0
0, 1
4, 4
0, 0
0, 16
16, 4
0, 0
0, 1
4, 1
4, 9
16, 1
1, 4
1, 0
0, 1
9, 4
1, 1
0, 9
4, 9
4, 1
9, 4
0, 1
0, 9
1, 0
0, 1
1, 4
1, 0
0, 1
0, 0
1, 0
0, 0
0, 0
1, 1
0, 0
0, 1
0, 0
0, 0
1, 4
1, 0
1, 0
0, 1
1, 16
25, 0
9, 0
1, 0
0, 0
1, 0
1, 1
0, 0
1, 0
0, 0
1, 0
1, 1
1, 1
1, 0
0, 0
0, 16
16, 1
1, 0
1, 0
0, 4
4, 1
0, 0
0, 0
0, 0
1, 0
0, 0
0, 1
0, 0
0, 0
1, 1
4, 1
0, 0
0, 0
0, 1
0, 0
0, 0
0, 0
1, 1
0, 4
0, 0
0, 0
0, 0
1, 1
1, 1
0, 1
1, 0
0, 0
0, 0
1, 1
0, 0
0, 0
0, 0
0, 1
1, 1
0, 1
1, 0
0, 0
0, 1
0, 1
0, 1
0, 0
1, 0
1, 0
0, 1
0, 0
1, 0
0, 0
0, 0
1, 1
1, 0
0, 0
0, 4
0, 9
1, 0
4, 4
0, 0
0, 0
1, 1
1, 0
0, 0
0, 0
0, 0
0, 1
0, 0
0, 1
0, 4
4, 0
1, 0
1, 0
1, 0
0, 0
1, 4
0, 1
1, 0
0, 0
4, 1
0, 0
1, 1
0, 1
0, 1
1, 0
1, 0
0, 1
0, 0
0, 0
1, 0
1, 0
1, 1
4, 1
0, 1
0, 0
4, 0
0, 1
0, 0
0, 0
1, 1
0, 0
0, 0
0, 1
4, 0
1, 0
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 0
0, 1
0, 0
0, 0
1, 0
1, 0
1, 1
0, 0
0, 1
0, 0
1, 0
0, 0
0, 0
1, 0
1, 1
0, 0
1, 1
0, 1
1, 0
0, 0
0, 0
1, 0
1, 1
0, 0
1, 0
1, 0
4, 0
0, 1
0, 0
0, 0
0, 1
1, 0
0, 0
0, 0
0, 0
0, 0
0, 0
4, 1
1, 4
0, 1
1, 4
1, 1
0, 1
1, 0
0, 0
0, 4
0, 0
0, 1
0, 0
1, 0
0, 0
1, 0
0, 0
0, 0
0, 1
1, 1
0, 1
0, 0
0, 1
1, 0
0, 1
1, 0
0, 0
1, 0
0, 0
0, 4
1, 1
4, 1
1, 0
0, 0
0, 0
1, 0
0, 0
1, 0
0, 4
1, 0
0, 1
0, 1
1, 0
0, 0
0, 0
1, 0
0, 0
1, 0
0, 0
0, 0
0, 0
0, 0
1, 1
0, 0
0, 1
1, 0
1, 0
0, 1
1, 0
0, 0
0, 1
4, 0
1, 0
0, 0
0, 0
0, 0
1, 0
0, 1
0, 4
1, 0
1, 0
0, 1
1, 1
0, 1
0, 1
4, 0
1, 0
1, 1
1, 0
0, 1
0, 0
1, 0
0, 0
0, 1
0, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
1, 0
0, 0
1, 0
0, 0
0, 0
1, 1
0, 0
1, 0
0, 0
0, 1
0, 1
1, 0
0, 1
1, 1
0, 0
0, 0
1, 0
0, 0
0, 1
0, 0
1, 1
0, 0
0, 0
0, 1
1, 0
0, 0
0, 0
1, 1
0, 0
0, 0
0, 0
0, 1
4, 0
1, 0
0, 1
1, 0
1, 0
0, 1
0, 1
1, 0
0, 0
1, 0
0, 0
0, 0
0, 0
0, 0
1, 0
0, 0
1, 1
1, 0
0, 0
0, 0
0, 4
1, 0
1, 0
0, 1
1, 1
0, 1
0, 0
0, 0
0, 0
1, 0
0, 0
0, 0
1, 0
4, 1
